muscle,exercise,equipment,difficulty,link,image1,image2,video1,video2,step
Hamstrings,Dumbbell Goblet Good Morning,Dumbbells, Advanced ,https://musclewiki.com/Dumbbells/Male/Hamstrings/Dumbbell-Goblet-Good-Morning,https://www.musclewiki.com/media/uploads/male-dumbbell-goblet-good-morning-side.gif,https://www.musclewiki.com/media/uploads/male-dumbbell-goblet-good-morning-front.gif,https://youtu.be/Goo5Eo7S05c,https://youtu.be/bYSV8hDuTUs,"1. 아령을 잔지에서 고정시킵니다.주먹 아래에서 팔꿈치를 직접.
2. 무릎을 대부분 연장하는 동안 엉덩이를 뒤로 밀어냅니다.당신은 당신의 햄스트링에 뻗어 있어야합니다.
3. 스트레치가 느껴지면 서있는 위치로 돌아올 때까지 엉덩이를 앞으로 밀어 넣습니다."
Hamstrings,DB Romanian Deadlift,Dumbbells, Intermediate ,https://musclewiki.com/Dumbbells/Male/Hamstrings/DB-Romanian-Deadlift,https://www.musclewiki.com/media/uploads/male-dumbbell-romanian-deadlift-side.gif,https://www.musclewiki.com/media/uploads/male-dumbbell-romanian-deadlift-front.gif,https://youtu.be/G6JfppwXge4,https://youtu.be/N2rh2wo0nGE,"1. 어깨 너비 자세로 서십시오.무릎을 대부분 연장하는 동안 엉덩이를 뒤로 밀어 넣으십시오.
2. 당신은 당신의 햄스트링에 뻗어 있어야합니다.스트레칭을 느낄 때 엉덩이를 앞으로 밀고 담당자를 완성하십시오.
3. 엉덩이를 완전히 앞으로 밀지 마십시오.이것은 당신의 척추를 과도하게 확장시킬 것입니다.정상적인 서있는 자세로 가십시오."
Hamstrings,DB Glute Bridge,Dumbbells, Beginner ,https://musclewiki.com/Dumbbells/Male/Quads/DB-Glute-Bridge,https://www.musclewiki.com/media/uploads/male-dumbbell-glute-bridge-side.gif,https://www.musclewiki.com/media/uploads/male-dumbbell-glute-bridge-front.gif,https://youtu.be/aV4Kje5Bv-0,https://youtu.be/cKPrxwAS3aU,"1. 양 발을 심고 땅에 평평하게 놓으십시오.발 뒤꿈치를 바닥에 붙이십시오.
2. 아령을 엉덩이에 놓습니다.둔부가 계약을 느낄 때까지 엉덩이를 천장으로 밀어 넣으십시오.
3. 그런 다음 바닥으로 돌아갑니다."
Hamstrings,High Bar Good Morning,Barbell, Advanced ,https://musclewiki.com/Barbell/Male/Hamstrings/High-Bar-Good-Morning,https://www.musclewiki.com/media/uploads/male-bb-side-highbargm_Yth0qDn.gif,https://www.musclewiki.com/media/uploads/male-bb-front-highbargm_ZP0wID2.gif,https://youtu.be/-9B8ye0mjho,https://youtu.be/5jFBLa6jYdM,"1. 막대를 함정에 놓습니다.막대가 자궁 경부 척추를 파헤 치지 않도록 패드가 필요할 수 있습니다.
2. 엉덩이를 똑바로 밀어 넣으십시오.무릎은 대부분 연장되어야합니다 (부드러운 무릎을 생각하십시오).또한 확인하십시오
3. 햄스트링의 스트레칭처럼 느껴지는 것을 찾으십시오.스트레칭 느낌은 척추를 둥글게하지 않고 움직임 범위의 끝에 가까워 질 수 있음을 의미합니다.
4. 스트레치가 느껴질 때 서있는 위치에있을 때까지 엉덩이를 앞으로 밀어 넣습니다."
Hamstrings,Low Bar Good Morning,Barbell, Advanced ,https://musclewiki.com/Barbell/Male/Hamstrings/Low-Bar-Good-Morning,https://www.musclewiki.com/media/uploads/male-bb-side-lowbargm_USblUzF.gif,https://www.musclewiki.com/media/uploads/male-bb-front-lowbargm_XaLHLgM.gif,https://youtu.be/BLVpA8RS9gI,https://youtu.be/P_KnGXBnh9U,"1. 막대를 트랩과 후면 델트 사이에 놓습니다.어깨 뼈를 뒤로 당겨서 막대에 선반을주십시오.
2. 햄스트링에서 스트레칭을 느낄 때까지 엉덩이를 뒤로 밀어 넣으십시오.이것은 척추를 둥글게하면서 움직임 범위의 끝에 가까이 다가 가고 있음을 의미합니다.
3. 스트레치가 느껴질 때 서있는 위치에있을 때까지 엉덩이를 앞으로 밀어 넣습니다."
Hamstrings,Barbell Staggered Deadlift,Barbell, Advanced ,https://musclewiki.com/Barbell/Male/Hamstrings/Barbell-Staggered-Deadlift,https://www.musclewiki.com/media/uploads/male-bb-side-staggereddl_6U4gaPe.gif,https://www.musclewiki.com/media/uploads/male-bb-front-staggereddl_ssnaFtA.gif,https://youtu.be/1Cyf7_MjbVI,https://youtu.be/y8AU_ZLL7So,"1. 한 발 뒤에 배치하십시오.당신은 그 뒷발에 당신의 발가락에만 있어야합니다.앞발은 전체 시간에 평평하게 심어야합니다.
2. 등 무릎을 구부리고 엉덩이를 뒤로 밀어 넣으십시오.앞 햄스트링에서 스트레칭을 찾으십시오.
3. 스트레칭을 느낄 때 서있는 위치로 돌아올 때까지 엉덩이를 다시 앞으로 밀어 넣으십시오."
Hamstrings,Barbell Single Leg Deadlift,Barbell, Advanced ,https://musclewiki.com/Barbell/Male/Hamstrings/Barbell-Single-Leg-Deadlift,https://www.musclewiki.com/media/uploads/male-bb-side-sldl_zqM9In1.gif,https://www.musclewiki.com/media/uploads/male-bb-front-sldl_JD2ykQD.gif,https://youtu.be/odTpm7w_698,https://youtu.be/TjIR_gC-Eiw,"1. 엉덩이를 똑바로 밀고 작업하지 않는 다리를 뒤로 뻗어 시작하십시오.각 담당자마다 다른 발을 땅에 닿아도 괜찮습니다.
2. 무릎을 대부분 연장하십시오.햄스트링에서 스트레칭을 찾으십시오.스트레칭을 느낄 때 서있는 위치로 돌아올 때까지 엉덩이를 앞으로 밀어 넣으십시오."
Hamstrings,Barbell Romanian Deadlift,Barbell, Intermediate ,https://musclewiki.com/Barbell/Male/Hamstrings/Barbell-Romanian-Deadlift,https://www.musclewiki.com/media/uploads/male-bb-side-rdl_oW1Iipz.gif,https://www.musclewiki.com/media/uploads/male-bb-front-rdl_Rg5paRL.gif,https://youtu.be/zU4FqZf3q8o,https://youtu.be/v7Dc3lcct3M,"1. 어깨 너비, 두 번 오버 핸드 또는 혼합 그립을 취하십시오.
2. 무릎을 대부분 연장하는 동안 엉덩이를 뒤로 밀어냅니다.햄스트링에서 스트레칭을 찾으십시오.
3. 스트레칭을 느낄 때 서있는 위치로 돌아올 때까지 엉덩이를 앞으로 밀어 넣으십시오."
Glutes,Glute Bridge,Bodyweight, Beginner ,https://musclewiki.com/Bodyweight/Male/Glutes/Glute-Bridge,https://www.musclewiki.com/media/uploads/bodyweight-male-glutebridge-front.gif,https://www.musclewiki.com/media/uploads/bodyweight-male-glutebridge-side.gif,https://youtu.be/QpcZ35uB_08,https://youtu.be/sCVwn67rHZU,"1. 무릎이 구부러지고 발이 바닥에 평평하게 눕습니다.
2. 엉덩이를 밀어서 엉덩이가 높아지고 등을 똑바로 펴십시오.
3. 둔부를 긴장시키고 엉덩이를 천장쪽으로 올리십시오.
4. 관리 할 수있는 가장 높은 지점에 있으면 몇 초 동안 위치를 유지 한 다음 천천히 시작 위치로 돌아갑니다."
Glutes,Barbell Hip Thrust,Barbell, Advanced ,https://musclewiki.com/Barbell/Male/Glutes/Barbell-Hip-Thrust,https://www.musclewiki.com/media/uploads/male-bb-side-hipthrust_K9Eyn2T.gif,https://www.musclewiki.com/media/uploads/male-bb-front-hipthrust_2cl2LRD.gif,https://youtu.be/1zCN5_hwFxo,https://youtu.be/C7Yz7wtQ7u4,"1. 뒤에 벤치가 있으면 땅에 앉으십시오.엉덩이 바로 위에 다리 위에 바벨을 두십시오.
2. 벤치에 뒤로 몸을 기울여서 어깨가 놓여 있도록 벤치를지지로 사용하여 팔을 양쪽으로 펴십시오.
3. 발을 운전하고 엉덩이를 위로 뻗어 체중을 높이십시오.어깨와 발로 무게를지지하십시오.
4. 가능한 한 천천히 연장 한 다음 천천히 시작 위치로 돌아갑니다."
Glutes,Single Leg Glute Bridge,Bodyweight, Beginner ,https://musclewiki.com/Bodyweight/Male/Glutes/Single-Leg-Glute-Bridge,https://www.musclewiki.com/media/uploads/bodyweight-slglutebridge-male-side.gif,https://www.musclewiki.com/media/uploads/bodyweight-slglutebridge-male-front.gif,https://youtu.be/88UHxbm-Jyw,https://youtu.be/jCzP6C-qKYo,"1. 하나의 무릎 구부러지고 약간 구부러진 곳으로 누워 있습니다.
2. 엉덩이를 밀어서 엉덩이가 높아지고 등을 똑바로 펴십시오.
3. 둔부를 긴장시키고 엉덩이를 천장쪽으로 올리십시오.
4. 관리 할 수있는 가장 높은 지점에 있으면 몇 초 동안 위치를 유지 한 다음 천천히 시작 위치로 돌아갑니다."
Glutes,Kettlebell Glute Bridge,Kettlebells, Beginner ,https://musclewiki.com/Kettlebells/Male/Glutes/Kettlebell-Glute-Bridge,https://www.musclewiki.com/media/uploads/kettlebell-male-glute-bridge-front.gif,https://www.musclewiki.com/media/uploads/kettlebell-male-glute-bridge-side.gif,https://youtu.be/fWU_4ysp0Y8,https://youtu.be/r8PsNOGMCSc,"1. 무릎이 구부러지고 발이 바닥에 단단히 바닥에 놓고 골반에 케틀벨을 놓으십시오.
2. 다리를 밀고 핵심 근육을 유지하고 위, 골반 및 허벅지가 직선을 만들 때까지 골반을 바닥에서 올리십시오.
3.지면으로 천천히 아래쪽으로 시작하여 반복합니다."
Glutes,Kettlebell Single Leg Glute Bridge,Kettlebells, Intermediate ,https://musclewiki.com/Kettlebells/Male/Glutes/Kettlebell-Single-Leg-Glute-Bridge,https://www.musclewiki.com/media/uploads/kettlebell-male-SL-glute-bridge-front_sbEP6IS.gif,https://www.musclewiki.com/media/uploads/kettlebell-male-SL-glute-bridge-side.gif,https://youtu.be/wT8izMVvHi8,https://youtu.be/JPxI-IlA8rc,"1. 발을 바닥에 단단히 구부리고 다리를 뻗은 무릎 하나로 바닥에 누워서 골반에 케틀벨을 놓으십시오.
2. 구부러진 다리를 밀고 코어 근육을 유지하고 위, 골반 및 허벅지가 직선을 만들 때까지 골반과 뻗은 다리를 바닥에서 내리십시오.
3.지면으로 천천히 아래쪽으로 시작하여 반복합니다."
Glutes,Hip Thrust,Kettlebells, Beginner ,https://musclewiki.com/Kettlebells/Male/Glutes/Hip-Thrust,https://www.musclewiki.com/media/uploads/kettlebell-male-hip-thrust-front.gif,https://www.musclewiki.com/media/uploads/kettlebell-male-hip-thrust-side.gif,https://youtu.be/f3KqAL-Q9Qw,https://youtu.be/Orj7pCwWf9E,"1. 무릎이 구부러지고 발이 바닥에 단단히 심고 벤치에 등을 대고 바닥에 앉아 있습니다.
2. 골반에 케틀벨을 쉬고 위, 골반 및 허벅지가 줄을 서서 골반을 들어 올리십시오.
3. 시작 위치에 있고 반복 될 때까지 천천히 낮추십시오."
Glutes,Single Leg Hip Thrust,Kettlebells, Intermediate ,https://musclewiki.com/Kettlebells/Male/Glutes/Single-Leg-Hip-Thrust,https://www.musclewiki.com/media/uploads/kettlebell-male-SL-hip-thrust-front.gif,https://www.musclewiki.com/media/uploads/kettlebell-male-SL-hip-thrust-side.gif,https://youtu.be/yygg5xSI9TI,https://youtu.be/xhPx0H4r26k,"1. 한 무릎이 바닥에 단단히 구부러지고 다리 하나가 뻗어있는 바닥에 바닥에 앉아 벤치에 등을 대고 등을 기울입니다.
2. 골반에 케틀벨을 쉬고 위, 골반 및 허벅지가 줄을 서서 골반을 들어 올리십시오.
3. 시작 위치에 있고 반복 될 때까지 천천히 낮추십시오."
Glutes,Glutes Stretch Variation Three,Stretches, Beginner ,https://musclewiki.com/Stretches/Male/Glutes/Glutes-Stretch-Variation-Three,https://www.musclewiki.com/media/uploads/male-strech-22-front.gif,https://www.musclewiki.com/media/uploads/male-strech-22-side.gif,https://youtu.be/10px3OnzfqU,https://youtu.be/JE2O9pVNYgU,"1. 평평하게 놓고 왼쪽 다리를 90 도로 가져옵니다.
2. 양손으로 왼쪽 다리를 잡고 엉덩이를 오른쪽으로 천천히 돌리십시오.
3. 스트레치의 절정에 잡고 천천히 시작 위치로 돌아갑니다.
4. 측면을 전환하고 반복하십시오."
Glutes,Glutes Stretch Variation Two,Stretches, Beginner ,https://musclewiki.com/Stretches/Male/Glutes/Glutes-Stretch-Variation-Two,https://www.musclewiki.com/media/uploads/male-strech-23-side_Thzeg0r.gif,https://www.musclewiki.com/media/uploads/male-strech-23-front_xSjlgkt.gif,https://youtu.be/wTpNoXVhtWA,https://youtu.be/gr1NjzfIbNk,"1. 땅에 앉아서 한쪽 다리를 평평하고 다른 쪽을 상단 위에 놓습니다.
2. 같은 측면 팔로 다리를 잡고 엉덩이를 천천히 돌리십시오.
3. 스트레치의 절정에 잡고 천천히 시작 위치로 돌아갑니다.
4. 측면을 전환하고 반복하십시오."
Glutes,Glutes Stretch Variation One,Stretches, Beginner ,https://musclewiki.com/Stretches/Male/Glutes/Glutes-Stretch-Variation-One,https://www.musclewiki.com/media/uploads/male-strech-24-front.gif,https://www.musclewiki.com/media/uploads/male-strech-24-side.gif,https://youtu.be/2th-SvkjF6A,https://youtu.be/HUG7WkVcqok,"1. 앞면에 한쪽 다리를 앞쪽으로 놓은 다음 매트/바닥을 가로 질러 같은 측면 팔을 펴십시오.
2. 다리와 팔을 완전히 확장하십시오.
3. 스트레치의 절정에 잡고 천천히 시작 위치로 돌아갑니다.
4. 측면을 전환하고 반복하십시오."
Glutes,Side Lunges,Bodyweight, Beginner ,https://musclewiki.com/Bodyweight/Male/Quads/Side-Lunges,https://www.musclewiki.com/media/uploads/bodyweight-male-sidelunge-front.gif,https://www.musclewiki.com/media/uploads/bodyweight-male-sidelunge-side.gif,https://youtu.be/m5y8RANJwiE,https://youtu.be/6IVV-Kulq5s,"1. 오른쪽으로 천천히 측면 단계를 밟습니다.
2. 왼쪽 무릎을 뻗고 체중을 오른쪽으로 유도하십시오.
3. 무릎을 구부리고 몸을 내립니다.
4. 시작 위치로 다시 밀어 넣습니다."
Glutes,Forward Lunges,Bodyweight, Beginner ,https://musclewiki.com/Bodyweight/Male/Quads/Forward-Lunges,https://www.musclewiki.com/media/uploads/bodyweight-male-frontlunge-front.gif,https://www.musclewiki.com/media/uploads/bodyweight-male-frontlunge-side.gif,https://youtu.be/hRyH9tVwMjU,https://youtu.be/Dlp5ML8zAEY,"1. 한쪽 다리로 앞으로 나아갑니다.
2. 뒤쪽 무릎이 땅에 거의 닿을 때까지 몸을 내립니다.
3. 똑바로 세우고 앞발 앞발 위에 앞발을 유지하십시오.
4. 시작 위치로 돌아올 때까지 앞발로 바닥에서 밀어 넣습니다.스위치 다리."
Glutes,Jump Squats,Bodyweight, Beginner ,https://musclewiki.com/Bodyweight/Male/Quads/Jump-Squats,https://www.musclewiki.com/media/uploads/bodyweight-male-jump-squats-front.gif,https://www.musclewiki.com/media/uploads/bodyweight-male-jump-squats-side.gif,https://youtu.be/vE320InfPN8,https://youtu.be/AVN8p4G1Wnw,"1. 발을 어깨 너비로 구분하여 서십시오.
2. 정기적 인 스쿼트를 시작한 다음 코어를 참여시키고 폭발적으로 점프하십시오.
3. 착륙 할 때 몸을 쪼그리고 앉는 자세로 다시 내립니다."
Glutes,Bodyweight Squat,Bodyweight, Beginner ,https://musclewiki.com/Bodyweight/Male/Quads/Bodyweight-Squat,https://www.musclewiki.com/media/uploads/bodyweight-male-squat-front_XJQpfzY.gif,https://www.musclewiki.com/media/uploads/bodyweight-male-squat-side_XoF9WXx.gif,https://youtu.be/sHB6Vjxrgfk,https://youtu.be/ywaurZVNJOw,"1. 발을 어깨 너비로 구분하여 서십시오.
2. 무릎과 엉덩이를 구부리고 몸을 낮추는 동안 쪼그리고 앉으세요
3. 전체 깊이까지 계속하십시오
4. 시작 위치로 돌아갑니다."
Glutes,Good Mornings,Bodyweight, Beginner ,https://musclewiki.com/Bodyweight/Male/Hamstrings/Good-Mornings,https://www.musclewiki.com/media/uploads/bodyweight-male-goodmornings-front.gif,https://www.musclewiki.com/media/uploads/bodyweight-male-goodmornings-side.gif,https://youtu.be/Zd_1yd6VtiA,https://youtu.be/7S142G1dC7U,"1. 무릎에 약간의 구부러져 어깨 너비를 약간 지나친 발로 발을 서십시오.머리 뒤에 손을 넣으십시오.
2. 등을 똑바로 유지하고 엉덩이를 돌려서 어깨를 바닥으로 내립니다.가슴이 바닥과 평행 할 때 멈추십시오."
Glutes,Barbell Squat,Barbell, Advanced ,https://musclewiki.com/Barbell/Male/Quads/Barbell-Squat,https://www.musclewiki.com/media/uploads/barbell-male-highbarsquat-front.gif,https://www.musclewiki.com/media/uploads/barbell-male-highbarsquat-back.gif,https://youtu.be/X9AaFTU5t5c,https://youtu.be/3nV2DCNQn8M,"1. 발을 어깨 너비로 구분하여 서십시오.천연 아치를 등에 유지하고 어깨 뼈를 쥐고 가슴을 올리십시오.
2. 어깨를 가로 질러 막대를 잡고 등 뒤에지지하십시오.다리를 곧게 펴서 막대를 풀고 물러나십시오.
3. 엉덩이가 무릎 아래에있을 때까지 등의 형태를 변경하지 않고 체중을 낮추면 무릎을 구부리십시오.
4. 막대를 다시 시작 위치로 올려 놓고 다리를 들어 올리고 상단에서 숨을 내 쉰다."
Glutes,Barbell Curtsy Lunge,Barbell, Intermediate ,https://musclewiki.com/Barbell/Male/Quads/Barbell-Curtsy-Lunge,https://www.musclewiki.com/media/uploads/barbell-male-curtsylunge-side.gif,https://www.musclewiki.com/media/uploads/barbell-male-curtsylunge-front.gif,https://youtu.be/c-1R_mHrRp4,https://youtu.be/wf24lVEsmLU,"1. 바벨을 등에 놓습니다
2. 무게를 동시에 가져 오는 동안 발을 뒤로 물리칩니다.
3. 다시 시작하여 다른 다리에서 반복합니다."
Glutes,Goblet Squat,Cables, Beginner ,https://musclewiki.com/Cables/Male/Quads/Goblet-Squat,https://www.musclewiki.com/media/uploads/cable-male-gobletsquat-front.gif,https://www.musclewiki.com/media/uploads/cable-male-gobletsquat-side.gif,https://youtu.be/cp67Ao6O--c,https://youtu.be/5Sw1FOHoyOg,"1. 직선 막대 또는 쉬운 막대 부착물로 시작하십시오.
2. 팔꿈치를 바 바로 아래 바로 아래에 놓고 똑바로 쪼그리고 앉은 다음 몇 단계를 걸어 가십시오.
3. 무릎과 엉덩이에서 부러져 쪼그리고 앉으십시오.평평한 등을 유지하십시오.
4. 서있는 위치로 되돌아 가기."
Glutes,Split Squat,Cables, Advanced ,https://musclewiki.com/Cables/Male/Quads/Split-Squat,https://www.musclewiki.com/media/uploads/cable-male-splitsquat-front.gif,https://www.musclewiki.com/media/uploads/cable-male-splitsquat-side.gif,https://youtu.be/IhwS7Z-Fsg0,https://youtu.be/OWPhmJASmjQ,"1.이 연습에 첨부 파일을 사용할 수 있습니다.케이블은 모두 하단으로 설정해야합니다.
2. 첨부 파일을 잡고 몇 단계를 거슬러 올라갑니다.분할 자세를 취하십시오.앞쪽의 한쪽 다리와 뒤에.
3. 무릎과 엉덩이를 끊어 스플릿 스쿼트를 시작합니다.등 무릎이 바닥에 닿아 있는지 확인하십시오.
4. 다시 서있는 위치로 쪼그리고 앉습니다."
Glutes,Cable Romanian Deadlift,Cables, Intermediate ,https://musclewiki.com/Cables/Male/Hamstrings/Cable-Romanian-Deadlift,https://www.musclewiki.com/media/uploads/cable-male-rdl-front.gif,https://www.musclewiki.com/media/uploads/cable-male-rdl-side.gif,https://youtu.be/Wxj3DK7Z6Ag,https://youtu.be/tvpB7UAuIsQ,"1. 기계 바닥에 직선 바 또는 EZ 막대 부착물로 시작하십시오.무게를 서있는 자세로 쪼그리고 앉고 몇 걸음 뒤로 걸어갑니다.
2. 엉덩이를 뒤로 밀어 움직임을 시작한 다음 서있는 위치로 돌아올 때까지 엉덩이를 앞으로 밀어 넣으십시오.
3. 부상으로부터 자신을 보호하려면 항상 운동에 대한 평평한 등을 유지하십시오."
Glutes,Single Leg Deadlift,Cables, Advanced ,https://musclewiki.com/Cables/Male/Hamstrings/Single-Leg-Deadlift,https://www.musclewiki.com/media/uploads/cable-male-slrdl-front.gif,https://www.musclewiki.com/media/uploads/cable-male-slrdl-side.gif,https://youtu.be/Gb6IRCLvG9c,https://youtu.be/o5mZqPf4ui4,"1. 직선 막대 또는 쉬운 막대 부착물로 시작하십시오.무게를 서있는 자세로 쪼그리고 앉고 몇 걸음 뒤로 걸어갑니다.
2. 다리 중 하나를 들어 올리는 동안 엉덩이를 뒤로 밀어 움직임을 시작하십시오.
3. 그런 다음 서있는 자세로 돌아올 때까지 엉덩이를 앞으로 밀어 넣으십시오.
4. 주어진 양의 담당자를 경쟁 한 다음 반대쪽 다리로 전환하십시오.
5. 부상으로부터 자신을 보호하려면 항상 평평한 등을 유지하십시오."
Glutes,Pull Through,Cables, Beginner ,https://musclewiki.com/Cables/Male/Hamstrings/Pull-Through,https://www.musclewiki.com/media/uploads/cable-male-pullthrough-front.gif,https://www.musclewiki.com/media/uploads/cable-male-pullthrough-side.gif,https://youtu.be/bT-CkJ5WAOs,https://youtu.be/XkbWQxxop24,"1.이 운동은 로프 부착물로 가장 잘 작동하지만 무엇이든 할 수 있습니다.부착물은 기계의 바닥으로 설정해야합니다.
2. 케이블 기계에서 멀어지고 케이블 자체를 가로 질러 부착물을 잡습니다.
3. 몇 걸음 더 걸어갑니다.
4. 평평한 등과 대부분의 무릎을 유지하면서 엉덩이를 끊습니다.
5. 서있는 위치로 돌아올 때까지 엉덩이를 앞으로 밀어 넣습니다."
Glutes,Hip Abduction,Cables, Beginner ,https://musclewiki.com/Cables/Male/Glutes/Hip-Abduction,https://www.musclewiki.com/media/uploads/cable-male-hipabduction-side.gif,https://www.musclewiki.com/media/uploads/cable-male-hipabduction-front.gif,https://youtu.be/WKJyZ6aXB_I,https://youtu.be/ZPmQ-SUD8_g,"1. 발목 부착물을 사용하십시오.케이블은 아래쪽으로 바닥까지 설정해야합니다.
2. 외부 다리에 발목 부착물로 옆으로 향합니다.몇 걸음 걸어 가십시오.
3. 엉덩이를 납치하고 다리를 옆으로 올리십시오.
4. 시작 위치로 돌아가서 발이 땅에 닿는 곳을 멈추십시오 (근육의 긴장을 유지하기 위해)."
Glutes,Cable Glute Kickback,Cables, Beginner ,https://musclewiki.com/Cables/Male/Glutes/Cable-Glute-Kickback,https://www.musclewiki.com/media/uploads/cable-male-glutekickback-front.gif,https://www.musclewiki.com/media/uploads/cable-male-glutekickback-side.gif,https://youtu.be/N_InWvS5Mlc,https://youtu.be/k-urR-Ytel4,"1. 발목 부착물을 사용하십시오.케이블은 크로스 오버 머신의 바닥으로 설정해야합니다.
2. 발목을 똑바로 밀어서 엉덩이에서 뻗어 있습니다.둔부에 수축을 느낄 때 한 번의 수를 유지하십시오.
3. 그런 다음 원래 위치로 돌아올 때까지 엉덩이를 구부리십시오."
Glutes,Spanish Squat,Band, Advanced ,https://musclewiki.com/Band/Male/Quads/Spanish-Squat,https://www.musclewiki.com/media/uploads/band-male-spanishsquat-side.gif,https://www.musclewiki.com/media/uploads/band-male-spanishsquat-front.gif,https://youtu.be/REa8GQhj0x4,https://youtu.be/o6UjRaOC9As,no data
Glutes,Good Morning,Band, Beginner ,https://musclewiki.com/Band/Male/Hamstrings/Good-Morning,https://www.musclewiki.com/media/uploads/band-male-goodmorning-side.gif,https://www.musclewiki.com/media/uploads/band-male-goodmorning-front.gif,https://youtu.be/vn3MxFuJKCg,https://youtu.be/u6QU-NFU9UY,"1. 밴드를 엉덩이 수준에서 정박하십시오.밴드가 팽팽해질 때까지 몇 걸음 떨어져 있습니다.
2. 햄스트링에서 스트레칭을 느낄 때까지 등을 평평하게 유지하면서 엉덩이를 뒤로 밀어 넣으십시오."
Glutes,Glute Kickback,Band, Intermediate ,https://musclewiki.com/Band/Male/Glutes/Glute-Kickback,https://www.musclewiki.com/media/uploads/band-male-kickback-side.gif,https://www.musclewiki.com/media/uploads/band-male-kickback-front.gif,https://youtu.be/zbCIQa-ZPf8,https://youtu.be/51ujdtKLgIc,"1. 4 배의 위치로 들어갑니다.손목과 발 중 하나 주위에 밴드를 반복하십시오.
2. 둔부의 수축처럼 느껴질 때까지 무릎과 엉덩이를 똑바로 뻗으십시오.
3. 시작 위치로 돌아올 때까지 무릎을 구부립니다."
Glutes,Band Leg Press,Band, Advanced ,https://musclewiki.com/Band/Male/Quads/Band-Leg-Press,https://www.musclewiki.com/media/uploads/band-male-legpress-side.gif,https://www.musclewiki.com/media/uploads/band-male-legpress-front.gif,https://youtu.be/Yv655yW70hU,https://youtu.be/sTeX8vSlqAI,"1. 밴드의 앵커 포인트 옆에 머리로 바닥에 평평하게 놓으십시오.
2. 밴드를 미드 풋 주위에 놓고 무릎과 엉덩이를 뻗습니다."
Glutes,Pullthrough,Band, Beginner ,https://musclewiki.com/Band/Male/Hamstrings/Pullthrough,https://www.musclewiki.com/media/uploads/band-male-pullthrough-side.gif,https://www.musclewiki.com/media/uploads/band-male-pullthrough-front.gif,https://youtu.be/guTWXeyDPQc,https://youtu.be/iwmahuZY8ss,"1. 밴드를 가능한 가장 낮은 지점으로 정박하십시오.밴드를 달린 다음 양손으로 잡습니다.
2. 밴드가 팽팽해질 때까지 몇 걸음 떨어져 있습니다.
3. 햄스트링에서 스트레칭을 느낄 때까지 엉덩이를 뒤로 밀어 넣으십시오.그런 다음 엉덩이를 다시 시작 위치로 확장하십시오."
Glutes,Romanian Deadlift,Band, Intermediate ,https://musclewiki.com/Band/Male/Hamstrings/Romanian-Deadlift,https://www.musclewiki.com/media/uploads/band-male-rdl-side.gif,https://www.musclewiki.com/media/uploads/band-male-rdl-front.gif,https://youtu.be/pegmZMhIgX8,https://youtu.be/3_4lEB8nKyA,no data
Glutes,Band Squat,Band, Beginner ,https://musclewiki.com/Band/Male/Quads/Band-Squat,https://www.musclewiki.com/media/uploads/band-male-squat-side.gif,https://www.musclewiki.com/media/uploads/band-male-squat-front.gif,https://youtu.be/60hbDzAT1p4,https://youtu.be/QiabsmEL4nI,"1. 어깨 너비 그립으로 서십시오.두 발은 각 손에 밴드 루프가있는 밴드에 있어야합니다.
2. 엉덩이를 뒤로 밀고 무릎을 부수십시오.
3. 평행 깊이를 누르십시오 (다리의 바닥은지면과 평행해야합니다).쪼그리고 앉는 깊이를 말할 수 없다면 거울 앞에서 쪼그리고 앉아 양식을보십시오."
Glutes,Dumbbell Goblet Good Morning,Dumbbells, Advanced ,https://musclewiki.com/Dumbbells/Male/Hamstrings/Dumbbell-Goblet-Good-Morning,https://www.musclewiki.com/media/uploads/male-dumbbell-goblet-good-morning-side.gif,https://www.musclewiki.com/media/uploads/male-dumbbell-goblet-good-morning-front.gif,https://youtu.be/Goo5Eo7S05c,https://youtu.be/bYSV8hDuTUs,"1. 아령을 잔지에서 고정시킵니다.주먹 아래에서 팔꿈치를 직접.
2. 무릎을 대부분 연장하는 동안 엉덩이를 뒤로 밀어냅니다.당신은 당신의 햄스트링에 뻗어 있어야합니다.
3. 스트레치가 느껴지면 서있는 위치로 돌아올 때까지 엉덩이를 앞으로 밀어 넣습니다."
Glutes,Goblet Bulgarian Split Squat,Dumbbells, Advanced ,https://musclewiki.com/Dumbbells/Male/Quads/Goblet-Bulgarian-Split-Squat,https://www.musclewiki.com/media/uploads/male-dumbbell-goblet-bulgarian-split-squat-side.gif,https://www.musclewiki.com/media/uploads/male-dumbbell-goblet-bulgarian-split-squat-front.gif,https://youtu.be/AIurqaldK0A,https://youtu.be/hqm4c0zkuD8,"1. 덤벨을 고블릿 스쿼트에 잡고 발을 벤치 나 상자에 놓습니다.
2. 엉덩이와 무릎을 깰 수 있습니다.햄스트링이 땅과 평행 한 지점으로 가십시오.또는 등 무릎이 바닥을 두드릴 때까지.
3. 등을 평평하게 유지하고 팔꿈치를 주먹 아래 바로 아래로 유지하십시오."
